seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
C6K2K2,588,663,587,671,PF08447.12,PAS_3,Domain,2,81,89,46.3,3.8E-12,1,CL0183,Eukaryota Fungi
C6K2K2,702,776,697,791,PF13426.7,PAS_9,Domain,9,84,104,14.8,0.025,1,CL0183,Eukaryota Fungi
C6K2K2,939,973,939,974,PF00320.27,GATA,Domain,1,35,36,55.5,3.1E-15,1,CL0167,Eukaryota Fungi
V9DJ02,263,358,254,359,PF13426.7,LOV,Domain,8,103,104,49.6,3.8E-13,1,CL0183,Eukaryota Fungi
C7ZLV6,358,470,354,471,PF13426.7,LOV,Domain,5,103,104,66.1,2.8E-18,1,CL0183,Eukaryota Fungi
C7ZLV6,563,642,562,646,PF08447.12,PAS_3,Domain,2,83,89,44.4,1.5E-11,1,CL0183,Eukaryota Fungi
C7ZLV6,880,913,880,915,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
D2Y4R0,382,497,380,498,PF13426.7,LOV,Domain,3,103,104,56.2,3.2E-15,1,CL0183,Eukaryota Fungi
D2Y4R0,588,663,587,671,PF08447.12,PAS_3,Domain,2,81,89,46.3,3.8E-12,1,CL0183,Eukaryota Fungi
D2Y4R0,702,776,697,791,PF13426.7,PAS_9,Domain,9,84,104,14.8,0.025,1,CL0183,Eukaryota Fungi
D2Y4R0,939,972,939,974,PF00320.27,GATA,Domain,1,34,36,54,8.7E-15,1,CL0167,Eukaryota Fungi
W7EJD9,372,488,371,489,PF13426.7,LOV,Domain,2,103,104,57.5,1.3E-15,1,CL0183,Eukaryota Fungi
W7EJD9,580,655,579,663,PF08447.12,PAS_3,Domain,2,81,89,42.6,5.7E-11,1,CL0183,Eukaryota Fungi
W7EJD9,694,767,689,781,PF13426.7,PAS_9,Domain,9,83,104,15.8,0.013,1,CL0183,Eukaryota Fungi
W7EJD9,931,964,931,966,PF00320.27,GATA,Domain,1,34,36,54.4,6.7E-15,1,CL0167,Eukaryota Fungi
B8YIE5,93,207,91,208,PF13426.7,LOV,Domain,3,103,104,67.8,8.3E-19,1,CL0183,Eukaryota Fungi
B8YIE5,308,388,307,393,PF08447.12,PAS_3,Domain,2,83,89,51.8,7.5E-14,1,CL0183,Eukaryota Fungi
B8YIE5,601,632,601,635,PF00320.27,GATA,Domain,1,32,36,52.3,3E-14,1,CL0167,Eukaryota Fungi
K9FSQ0,283,378,274,379,PF13426.7,LOV,Domain,8,103,104,48.5,8.5E-13,1,CL0183,Eukaryota Fungi
A0A2V1BJP4,302,409,292,410,PF13426.7,LOV,Domain,8,103,104,54.9,8.2E-15,1,CL0183,Eukaryota Fungi
A0A2V1BJP4,500,575,499,583,PF08447.12,PAS_3,Domain,2,81,89,38.6,0.000000001,1,CL0183,Eukaryota Fungi
A0A2V1BJP4,822,855,822,857,PF00320.27,GATA,Domain,1,34,36,52.1,3.5E-14,1,CL0167,Eukaryota Fungi
V2X811,278,390,267,390,PF13426.7,LOV,Domain,10,104,104,54.8,9E-15,1,CL0183,Eukaryota Fungi
V2X811,573,689,571,704,PF13426.7,PAS_9,Domain,3,82,104,16.9,0.0058,1,CL0183,Eukaryota Fungi
W7MKU3,240,335,230,336,PF13426.7,LOV,Domain,8,103,104,46.7,3.1E-12,1,CL0183,Eukaryota Fungi
L2FWY2,377,471,367,472,PF13426.7,LOV,Domain,9,103,104,48,1.2E-12,1,CL0183,Eukaryota Fungi
M2THS7,375,491,374,492,PF13426.7,LOV,Domain,2,103,104,57.5,1.3E-15,1,CL0183,Eukaryota Fungi
M2THS7,583,658,582,666,PF08447.12,PAS_3,Domain,2,81,89,42.6,5.7E-11,1,CL0183,Eukaryota Fungi
M2THS7,697,770,692,784,PF13426.7,PAS_9,Domain,9,83,104,15.8,0.013,1,CL0183,Eukaryota Fungi
M2THS7,934,967,934,969,PF00320.27,GATA,Domain,1,34,36,54.4,6.7E-15,1,CL0167,Eukaryota Fungi
M1W2F6,371,483,367,484,PF13426.7,LOV,Domain,5,103,104,65,6E-18,1,CL0183,Eukaryota Fungi
M1W2F6,575,650,574,658,PF08447.12,PAS_3,Domain,2,81,89,44.3,1.6E-11,1,CL0183,Eukaryota Fungi
M1W2F6,689,754,683,769,PF13426.7,PAS_9,Domain,9,73,104,11,0.38,1,CL0183,Eukaryota Fungi
A7E7V1,101,178,95,181,PF00615.19,RGS,Domain,38,112,118,33.5,0.000000042,1,CL0272,Eukaryota Fungi
A7E7V1,200,299,199,305,PF13426.7,LOV,Domain,2,98,104,51.1,1.3E-13,1,CL0183,Eukaryota Fungi
W6QFG6,384,479,375,480,PF13426.7,LOV,Domain,8,103,104,53.3,2.6E-14,1,CL0183,Eukaryota Fungi
X0A0S8,122,221,109,224,PF13426.7,LOV,Domain,10,99,104,53.8,1.9E-14,1,CL0183,Eukaryota Fungi
Q05JI3,375,491,374,492,PF13426.7,LOV,Domain,2,103,104,57.5,1.3E-15,1,CL0183,Eukaryota Fungi
Q05JI3,583,658,582,666,PF08447.12,PAS_3,Domain,2,81,89,42.6,5.7E-11,1,CL0183,Eukaryota Fungi
Q05JI3,697,770,692,784,PF13426.7,PAS_9,Domain,9,83,104,15.8,0.013,1,CL0183,Eukaryota Fungi
Q05JI3,934,967,934,969,PF00320.27,GATA,Domain,1,34,36,54.4,6.7E-15,1,CL0167,Eukaryota Fungi
W9C1U2,365,473,356,475,PF13426.7,LOV,Domain,7,102,104,55.2,7E-15,1,CL0183,Eukaryota Fungi
W9C1U2,565,640,564,648,PF08447.12,PAS_3,Domain,2,81,89,45.7,6E-12,1,CL0183,Eukaryota Fungi
W9C1U2,677,751,671,765,PF13426.7,PAS_9,Domain,7,82,104,10.6,0.51,1,CL0183,Eukaryota Fungi
W9C1U2,913,946,913,948,PF00320.27,GATA,Domain,1,34,36,54.5,6.1E-15,1,CL0167,Eukaryota Fungi
M2RQB9,372,488,371,489,PF13426.7,LOV,Domain,2,103,104,59.5,3.1E-16,1,CL0183,Eukaryota Fungi
M2RQB9,580,655,579,663,PF08447.12,PAS_3,Domain,2,81,89,42.6,5.7E-11,1,CL0183,Eukaryota Fungi
M2RQB9,694,767,689,782,PF13426.7,PAS_9,Domain,9,83,104,15.8,0.013,1,CL0183,Eukaryota Fungi
M2RQB9,931,964,931,966,PF00320.27,GATA,Domain,1,34,36,54.4,6.7E-15,1,CL0167,Eukaryota Fungi
I1CT47,96,202,86,203,PF13426.7,LOV,Domain,8,103,104,62.3,4.1E-17,1,CL0183,Eukaryota Fungi
I1CT47,307,388,306,392,PF08447.12,PAS_3,Domain,2,83,89,46.7,3E-12,1,CL0183,Eukaryota Fungi
I1CT47,603,635,603,637,PF00320.27,GATA,Domain,1,33,36,54.9,4.7E-15,1,CL0167,Eukaryota Fungi
R9AFQ8,269,381,268,384,PF00615.19,RGS,Domain,2,114,118,32.4,0.00000009,1,CL0272,Eukaryota Fungi
R9AFQ8,405,508,403,509,PF13426.7,LOV,Domain,3,103,104,50.3,2.3E-13,1,CL0183,Eukaryota Fungi
X0D2Q3,357,464,348,465,PF13426.7,LOV,Domain,7,103,104,64.2,1E-17,1,CL0183,Eukaryota Fungi
X0D2Q3,557,632,556,640,PF08447.12,PAS_3,Domain,2,81,89,45,1E-11,1,CL0183,Eukaryota Fungi
X0D2Q3,875,908,875,910,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
W9NXU5,290,385,280,386,PF13426.7,LOV,Domain,8,103,104,45.7,6E-12,1,CL0183,Eukaryota Fungi
E9EWQ4,367,479,363,480,PF13426.7,LOV,Domain,5,103,104,65.3,4.8E-18,1,CL0183,Eukaryota Fungi
E9EWQ4,571,646,570,654,PF08447.12,PAS_3,Domain,2,81,89,41.2,1.5E-10,1,CL0183,Eukaryota Fungi
E9EWQ4,685,750,679,759,PF13426.7,PAS_9,Domain,9,73,104,11.6,0.25,1,CL0183,Eukaryota Fungi
I1CA07,145,249,133,250,PF13426.7,LOV,Domain,10,103,104,54.5,1.1E-14,1,CL0183,Eukaryota Fungi
I1CA07,370,450,369,454,PF08447.12,PAS_3,Domain,2,84,89,57.6,1.2E-15,1,CL0183,Eukaryota Fungi
I1CA07,502,549,495,575,PF13426.7,PAS_9,Domain,10,59,104,11.8,0.22,1,CL0183,Eukaryota Fungi
U5HHF9,394,498,382,499,PF13426.7,LOV,Domain,10,103,104,60.9,1.1E-16,1,CL0183,Eukaryota Fungi
U5HHF9,619,698,618,705,PF08447.12,PAS_3,Domain,2,81,89,46.5,3.4E-12,1,CL0183,Eukaryota Fungi
U5HHF9,734,781,729,820,PF13426.7,PAS_9,Domain,8,57,104,14.1,0.042,1,CL0183,Eukaryota Fungi
U5HHF9,1016,1049,1016,1051,PF00320.27,GATA,Domain,1,34,36,46.2,2.4E-12,1,CL0167,Eukaryota Fungi
F4S578,404,508,403,509,PF13426.7,LOV,Domain,2,103,104,59.5,3.1E-16,1,CL0183,Eukaryota Fungi
L2FH85,404,512,395,513,PF13426.7,LOV,Domain,7,103,104,60,2.2E-16,1,CL0183,Eukaryota Fungi
L2FH85,605,680,604,688,PF08447.12,PAS_3,Domain,2,81,89,43.3,3.3E-11,1,CL0183,Eukaryota Fungi
L2FH85,924,955,924,956,PF00320.27,GATA,Domain,1,32,36,53.5,1.3E-14,1,CL0167,Eukaryota Fungi
A1D8C9,304,410,294,411,PF13426.7,LOV,Domain,8,103,104,60.5,1.6E-16,1,CL0183,Eukaryota Fungi
A1D8C9,500,578,499,582,PF08447.12,PAS_3,Domain,2,83,89,41,1.7E-10,1,CL0183,Eukaryota Fungi
A1D8C9,615,687,611,701,PF13426.7,PAS_9,Domain,11,84,104,14.3,0.035,1,CL0183,Eukaryota Fungi
A1D8C9,821,853,821,856,PF00320.27,GATA,Domain,1,33,36,49.6,2.2E-13,1,CL0167,Eukaryota Fungi
G3YC07,203,311,195,312,PF13426.7,LOV,Domain,6,103,104,63.2,2.2E-17,1,CL0183,Eukaryota Fungi
G3YC07,400,476,399,482,PF08447.12,PAS_3,Domain,2,81,89,42.1,7.7E-11,1,CL0183,Eukaryota Fungi
G3YC07,513,597,507,602,PF13426.7,PAS_9,Domain,9,94,104,17.1,0.0048,1,CL0183,Eukaryota Fungi
G3YC07,707,739,707,742,PF00320.27,GATA,Domain,1,33,36,49.1,3E-13,1,CL0167,Eukaryota Fungi
B8YIE4,101,205,89,206,PF13426.7,LOV,Domain,10,103,104,55,7.6E-15,1,CL0183,Eukaryota Fungi
B8YIE4,305,384,304,389,PF08447.12,PAS_3,Domain,2,83,89,51.4,1E-13,1,CL0183,Eukaryota Fungi
B8YIE4,430,477,423,510,PF13426.7,PAS_9,Domain,10,59,104,15.9,0.012,1,CL0183,Eukaryota Fungi
J4I840,238,350,226,350,PF13426.7,LOV,Domain,10,104,104,59.4,3.4E-16,1,CL0183,Eukaryota Fungi
J4I840,461,548,460,560,PF08447.12,PAS_3,Domain,2,75,89,42.6,5.5E-11,1,CL0183,Eukaryota Fungi
J4I840,614,703,608,707,PF13426.7,PAS_9,Domain,9,92,104,18.2,0.0023,1,CL0183,Eukaryota Fungi
G2X5R5,75,173,66,182,PF13426.7,LOV,Domain,7,94,104,55.2,6.8E-15,1,CL0183,Eukaryota Fungi
X0I3Q6,303,396,292,397,PF13426.7,LOV,Domain,11,103,104,50.4,2.1E-13,1,CL0183,Eukaryota Fungi
A8NCY4,320,435,310,435,PF13426.7,LOV,Domain,8,104,104,60.3,1.8E-16,1,CL0183,Eukaryota Fungi
A8NCY4,540,658,535,667,PF00989.25,PAS,Domain,11,103,113,28.9,0.00000087,1,CL0183,Eukaryota Fungi
G1XHK6,260,373,258,375,PF13426.7,LOV,Domain,3,102,104,59,4.5E-16,1,CL0183,Eukaryota Fungi
G1XHK6,464,542,463,547,PF08447.12,PAS_3,Domain,2,82,89,43.9,2.2E-11,1,CL0183,Eukaryota Fungi
G1XHK6,796,827,796,830,PF00320.27,GATA,Domain,1,32,36,55.1,4.1E-15,1,CL0167,Eukaryota Fungi
A0A2W1I1B9,377,493,376,494,PF13426.7,LOV,Domain,2,103,104,57.1,1.7E-15,1,CL0183,Eukaryota Fungi
A0A2W1I1B9,585,660,584,668,PF08447.12,PAS_3,Domain,2,81,89,42.5,5.8E-11,1,CL0183,Eukaryota Fungi
A0A2W1I1B9,699,773,694,787,PF13426.7,PAS_9,Domain,9,84,104,16,0.011,1,CL0183,Eukaryota Fungi
A0A2W1I1B9,939,972,939,974,PF00320.27,GATA,Domain,1,34,36,54,8.9E-15,1,CL0167,Eukaryota Fungi
X0KVC1,290,385,280,386,PF13426.7,LOV,Domain,8,103,104,45.7,6E-12,1,CL0183,Eukaryota Fungi
B2ARN1,79,174,71,184,PF13426.7,LOV,Domain,6,90,104,46,4.9E-12,1,CL0183,Eukaryota Fungi
F8MUC4,393,505,389,506,PF13426.7,LOV,Domain,5,103,104,63.5,1.8E-17,1,CL0183,Eukaryota Fungi
F8MUC4,598,674,597,681,PF08447.12,PAS_3,Domain,2,82,89,49.6,3.7E-13,1,CL0183,Eukaryota Fungi
F8MUC4,933,966,933,968,PF00320.27,GATA,Domain,1,34,36,53.6,1.2E-14,1,CL0167,Eukaryota Fungi
B2WBV0,360,454,350,455,PF13426.7,LOV,Domain,9,103,104,41.7,1.1E-10,1,CL0183,Eukaryota Fungi
A9Z0Q2,357,464,348,465,PF13426.7,LOV,Domain,7,103,104,64.2,1E-17,1,CL0183,Eukaryota Fungi
A9Z0Q2,557,632,556,640,PF08447.12,PAS_3,Domain,2,81,89,45,1E-11,1,CL0183,Eukaryota Fungi
A9Z0Q2,875,908,875,910,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
X8JSL6,115,226,111,228,PF13426.7,LOV,Domain,5,102,104,59.1,4.2E-16,1,CL0183,Eukaryota Fungi
W9VW30,381,485,369,486,PF13426.7,LOV,Domain,10,103,104,58.1,8.3E-16,1,CL0183,Eukaryota Fungi
W9VW30,576,653,575,659,PF08447.12,PAS_3,Domain,2,81,89,39.6,4.8E-10,1,CL0183,Eukaryota Fungi
W9VW30,690,764,685,767,PF13426.7,PAS_9,Domain,9,84,104,12,0.2,1,CL0183,Eukaryota Fungi
W9VW30,915,948,915,950,PF00320.27,GATA,Domain,1,34,36,51.9,3.9E-14,1,CL0167,Eukaryota Fungi
C7Z486,144,258,143,261,PF00615.19,RGS,Domain,2,113,118,25.3,0.000014,1,CL0272,Eukaryota Fungi
C7Z486,296,389,285,390,PF13426.7,LOV,Domain,11,103,104,46.3,4.1E-12,1,CL0183,Eukaryota Fungi
A7WPC2,361,468,352,469,PF13426.7,LOV,Domain,7,103,104,64.2,1.1E-17,1,CL0183,Eukaryota Fungi
A7WPC2,561,636,560,644,PF08447.12,PAS_3,Domain,2,81,89,44.9,1E-11,1,CL0183,Eukaryota Fungi
A7WPC2,879,912,879,914,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
H6BXA3,319,421,316,422,PF13426.7,LOV,Domain,4,103,104,64.6,8.3E-18,1,CL0183,Eukaryota Fungi
B8M976,133,225,122,226,PF13426.7,LOV,Domain,9,103,104,48.1,1.1E-12,1,CL0183,Eukaryota Fungi
N0A306,430,542,426,543,PF13426.7,LOV,Domain,5,103,104,64,1.2E-17,1,CL0183,Eukaryota Fungi
N0A306,634,709,633,717,PF08447.12,PAS_3,Domain,2,81,89,46.8,2.8E-12,1,CL0183,Eukaryota Fungi
N0A306,748,813,742,822,PF13426.7,PAS_9,Domain,9,73,104,10.7,0.49,1,CL0183,Eukaryota Fungi
N0A306,956,988,956,990,PF00320.27,GATA,Domain,1,33,36,54.5,6.1E-15,1,CL0167,Eukaryota Fungi
Q2F7Q7,92,196,80,197,PF13426.7,LOV,Domain,10,103,104,62.3,4.1E-17,1,CL0183,Eukaryota Fungi
Q2F7Q7,302,382,301,388,PF08447.12,PAS_3,Domain,2,81,89,53,3.2E-14,1,CL0183,Eukaryota Fungi
Q2F7Q7,582,615,582,617,PF00320.27,GATA,Domain,1,34,36,55.2,3.8E-15,1,CL0167,Eukaryota Fungi
E3S126,362,456,352,457,PF13426.7,LOV,Domain,9,103,104,42.1,8.4E-11,1,CL0183,Eukaryota Fungi
S8A9W9,454,549,445,550,PF13426.7,LOV,Domain,8,103,104,44.6,1.3E-11,1,CL0183,Eukaryota Fungi
H1VHM9,89,188,79,194,PF13426.7,LOV,Domain,8,96,104,57,1.9E-15,1,CL0183,Eukaryota Fungi
H6C6U3,281,375,271,376,PF13426.7,LOV,Domain,9,103,104,50.6,1.8E-13,1,CL0183,Eukaryota Fungi
D2Y4Q7,382,497,380,498,PF13426.7,LOV,Domain,3,103,104,56.2,3.3E-15,1,CL0183,Eukaryota Fungi
D2Y4Q7,588,663,587,671,PF08447.12,PAS_3,Domain,2,81,89,46.3,3.9E-12,1,CL0183,Eukaryota Fungi
D2Y4Q7,702,776,697,791,PF13426.7,PAS_9,Domain,9,84,104,14.8,0.026,1,CL0183,Eukaryota Fungi
D2Y4Q7,939,973,939,974,PF00320.27,GATA,Domain,1,35,36,55.5,3.1E-15,1,CL0167,Eukaryota Fungi
K3V6Z8,298,391,287,392,PF13426.7,LOV,Domain,11,103,104,51.1,1.3E-13,1,CL0183,Eukaryota Fungi
Q5K8U6,577,681,565,682,PF13426.7,LOV,Domain,10,103,104,55.2,6.6E-15,1,CL0183,Eukaryota Fungi
Q5K8U6,772,853,770,860,PF08447.12,PAS_3,Domain,3,81,89,43.6,2.8E-11,1,CL0183,Eukaryota Fungi
M7WTJ8,380,483,369,485,PF13426.7,LOV,Domain,10,102,104,52.1,6.2E-14,1,CL0183,Eukaryota Fungi
M7WTJ8,662,742,661,748,PF08447.12,PAS_3,Domain,2,82,89,46.9,2.6E-12,1,CL0183,Eukaryota Fungi
M7WTJ8,773,825,770,848,PF13426.7,PAS_9,Domain,5,58,104,10,0.79,1,CL0183,Eukaryota Fungi
M7WTJ8,1015,1047,1015,1050,PF00320.27,GATA,Domain,1,33,36,53.7,1.1E-14,1,CL0167,Eukaryota Fungi
A1CJ49,310,418,302,419,PF13426.7,LOV,Domain,6,103,104,63.9,1.3E-17,1,CL0183,Eukaryota Fungi
A1CJ49,508,585,507,591,PF08447.12,PAS_3,Domain,2,82,89,38.7,9.2E-10,1,CL0183,Eukaryota Fungi
A1CJ49,614,709,612,711,PF14598.6,PAS_11,Domain,3,103,113,27.7,0.0000023,1,CL0183,Eukaryota Fungi
A1CJ49,831,863,831,866,PF00320.27,GATA,Domain,1,33,36,49.6,2.2E-13,1,CL0167,Eukaryota Fungi
G0RUC2,107,198,98,204,PF13426.7,LOV,Domain,8,92,104,56.1,3.7E-15,1,CL0183,Eukaryota Fungi
S2IUZ5,66,170,54,171,PF13426.7,LOV,Domain,10,103,104,64.4,9.6E-18,1,CL0183,Eukaryota Fungi
S2IUZ5,274,353,273,359,PF08447.12,PAS_3,Domain,2,81,89,49.6,3.6E-13,1,CL0183,Eukaryota Fungi
S2IUZ5,569,600,569,602,PF00320.27,GATA,Domain,1,32,36,51.7,4.8E-14,1,CL0167,Eukaryota Fungi
V9D7T6,322,416,311,417,PF13426.7,LOV,Domain,9,103,104,65,6.1E-18,1,CL0183,Eukaryota Fungi
M3A1H5,403,510,394,511,PF13426.7,LOV,Domain,7,103,104,60.3,1.8E-16,1,CL0183,Eukaryota Fungi
M3A1H5,603,676,601,684,PF08447.12,PAS_3,Domain,4,81,89,40.4,2.7E-10,1,CL0183,Eukaryota Fungi
M3A1H5,715,778,710,795,PF13426.7,PAS_9,Domain,9,73,104,12.6,0.13,1,CL0183,Eukaryota Fungi
M3A1H5,942,974,942,977,PF00320.27,GATA,Domain,1,33,36,51.5,5.5E-14,1,CL0167,Eukaryota Fungi
K3W0H7,93,192,82,195,PF13426.7,LOV,Domain,9,98,104,46.9,2.6E-12,1,CL0183,Eukaryota Fungi
C6K2I1,377,492,375,493,PF13426.7,LOV,Domain,3,103,104,57.2,1.7E-15,1,CL0183,Eukaryota Fungi
C6K2I1,583,658,582,666,PF08447.12,PAS_3,Domain,2,81,89,48.5,7.9E-13,1,CL0183,Eukaryota Fungi
C6K2I1,697,771,692,786,PF13426.7,PAS_9,Domain,9,84,104,15,0.022,1,CL0183,Eukaryota Fungi
C6K2I1,934,968,934,969,PF00320.27,GATA,Domain,1,35,36,55.5,3.1E-15,1,CL0167,Eukaryota Fungi
M2TT95,397,491,387,492,PF13426.7,LOV,Domain,9,103,104,41.1,1.7E-10,1,CL0183,Eukaryota Fungi
A0A2V1EFI7,209,303,200,304,PF13426.7,LOV,Domain,9,103,104,49.7,3.6E-13,1,CL0183,Eukaryota Fungi
C8VHD4,241,351,238,353,PF13426.7,LOV,Domain,4,102,104,61,1.1E-16,1,CL0183,Eukaryota Fungi
C8VHD4,443,510,442,524,PF08447.12,PAS_3,Domain,2,72,89,41.3,1.4E-10,1,CL0183,Eukaryota Fungi
C8VHD4,557,633,550,635,PF13426.7,PAS_9,Domain,10,84,104,14,0.045,1,CL0183,Eukaryota Fungi
C8VHD4,788,820,788,822,PF00320.27,GATA,Domain,1,33,36,51.3,6.4E-14,1,CL0167,Eukaryota Fungi
Q14SS6,82,187,70,188,PF13426.7,LOV,Domain,10,103,104,53.5,2.3E-14,1,CL0183,Eukaryota Fungi
Q14SS6,329,410,328,413,PF08447.12,PAS_3,Domain,2,85,89,56.7,2.2E-15,1,CL0183,Eukaryota Fungi
Q14SS6,457,507,451,533,PF13426.7,PAS_9,Domain,9,60,104,14.7,0.028,1,CL0183,Eukaryota Fungi
U1GSY2,316,411,306,412,PF13426.7,LOV,Domain,8,103,104,44.7,1.3E-11,1,CL0183,Eukaryota Fungi
L2FYR8,431,543,430,548,PF00615.19,RGS,Domain,3,112,118,44.1,2.2E-11,1,CL0272,Eukaryota Fungi
L2FYR8,565,666,564,670,PF13426.7,LOV,Domain,2,100,104,51.5,9.9E-14,1,CL0183,Eukaryota Fungi
X0LLE8,122,221,109,224,PF13426.7,LOV,Domain,10,99,104,53.8,1.9E-14,1,CL0183,Eukaryota Fungi
G4UVD6,393,505,389,506,PF13426.7,LOV,Domain,5,103,104,63.5,1.8E-17,1,CL0183,Eukaryota Fungi
G4UVD6,598,674,597,681,PF08447.12,PAS_3,Domain,2,82,89,49.6,3.7E-13,1,CL0183,Eukaryota Fungi
G4UVD6,933,966,933,968,PF00320.27,GATA,Domain,1,34,36,53.6,1.2E-14,1,CL0167,Eukaryota Fungi
L7JMN5,482,593,479,597,PF00615.19,RGS,Domain,5,113,118,45.5,7.7E-12,1,CL0272,Eukaryota Fungi
L7JMN5,625,716,613,719,PF13426.7,LOV,Domain,10,101,104,50,2.9E-13,1,CL0183,Eukaryota Fungi
D2JWT0,528,632,516,633,PF13426.7,LOV,Domain,10,103,104,54.9,8.3E-15,1,CL0183,Eukaryota Fungi
D2JWT0,724,800,722,806,PF08447.12,PAS_3,Domain,3,75,89,41.9,9E-11,1,CL0183,Eukaryota Fungi
S7Z8R0,321,428,312,429,PF13426.7,LOV,Domain,7,103,104,64.3,1E-17,1,CL0183,Eukaryota Fungi
S7Z8R0,519,593,518,602,PF08447.12,PAS_3,Domain,2,79,89,45.3,7.7E-12,1,CL0183,Eukaryota Fungi
S7Z8R0,635,697,628,709,PF13426.7,PAS_9,Domain,10,75,104,12.7,0.11,1,CL0183,Eukaryota Fungi
S7Z8R0,867,899,867,902,PF00320.27,GATA,Domain,1,33,36,49.3,2.6E-13,1,CL0167,Eukaryota Fungi
W6Z6X4,373,489,372,490,PF13426.7,LOV,Domain,2,103,104,57.5,1.3E-15,1,CL0183,Eukaryota Fungi
W6Z6X4,581,656,580,664,PF08447.12,PAS_3,Domain,2,81,89,42.6,5.7E-11,1,CL0183,Eukaryota Fungi
W6Z6X4,695,768,690,782,PF13426.7,PAS_9,Domain,9,83,104,15.8,0.013,1,CL0183,Eukaryota Fungi
W6Z6X4,932,965,932,967,PF00320.27,GATA,Domain,1,34,36,54.4,6.7E-15,1,CL0167,Eukaryota Fungi
W9PT05,357,464,348,465,PF13426.7,LOV,Domain,7,103,104,64.2,1E-17,1,CL0183,Eukaryota Fungi
W9PT05,557,632,556,640,PF08447.12,PAS_3,Domain,2,81,89,45,1E-11,1,CL0183,Eukaryota Fungi
W9PT05,875,908,875,910,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
N1RQY0,284,379,274,380,PF13426.7,LOV,Domain,8,103,104,45.8,5.9E-12,1,CL0183,Eukaryota Fungi
F9F6N6,303,396,292,397,PF13426.7,LOV,Domain,11,103,104,50.4,2.1E-13,1,CL0183,Eukaryota Fungi
W3XA12,148,259,144,262,PF00615.19,RGS,Domain,5,113,118,30.8,0.00000027,1,CL0272,Eukaryota Fungi
W3XA12,295,391,286,391,PF13426.7,LOV,Domain,8,104,104,53.4,2.5E-14,1,CL0183,Eukaryota Fungi
F9G711,240,335,230,336,PF13426.7,LOV,Domain,8,103,104,45.9,5.4E-12,1,CL0183,Eukaryota Fungi
N1S0H4,302,395,291,396,PF13426.7,LOV,Domain,11,103,104,50.4,2.1E-13,1,CL0183,Eukaryota Fungi
S8FC26,158,262,146,264,PF13426.7,LOV,Domain,10,102,104,61.3,8.5E-17,1,CL0183,Eukaryota Fungi
S8FC26,388,481,387,486,PF08447.12,PAS_3,Domain,2,82,89,38.5,0.000000001,1,CL0183,Eukaryota Fungi
S8FC26,541,622,533,629,PF13426.7,PAS_9,Domain,12,82,104,14.3,0.035,1,CL0183,Eukaryota Fungi
A0A2X0MGW2,424,518,413,519,PF13426.7,LOV,Domain,9,103,104,55.7,4.7E-15,1,CL0183,Eukaryota Fungi
E3KDA3,361,466,360,466,PF13426.7,LOV,Domain,2,104,104,52.4,5E-14,1,CL0183,Eukaryota Fungi
I1RGU4,357,452,347,453,PF13426.7,LOV,Domain,8,103,104,50.1,2.6E-13,1,CL0183,Eukaryota Fungi
C6K2K0,382,497,380,498,PF13426.7,LOV,Domain,3,103,104,56.2,3.2E-15,1,CL0183,Eukaryota Fungi
C6K2K0,588,663,587,671,PF08447.12,PAS_3,Domain,2,81,89,46.3,3.8E-12,1,CL0183,Eukaryota Fungi
C6K2K0,702,776,697,791,PF13426.7,PAS_9,Domain,9,84,104,14.8,0.025,1,CL0183,Eukaryota Fungi
C6K2K0,939,973,939,974,PF00320.27,GATA,Domain,1,35,36,55.5,3.1E-15,1,CL0167,Eukaryota Fungi
W9J9Z8,357,464,348,465,PF13426.7,LOV,Domain,7,103,104,64.2,1E-17,1,CL0183,Eukaryota Fungi
W9J9Z8,557,632,556,640,PF08447.12,PAS_3,Domain,2,81,89,45,1E-11,1,CL0183,Eukaryota Fungi
W9J9Z8,875,908,875,910,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
Q2U573,77,190,74,191,PF13426.7,LOV,Domain,4,103,104,74.4,7E-21,1,CL0183,Eukaryota Fungi
F7VVF6,390,496,380,497,PF13426.7,LOV,Domain,8,103,104,62.9,2.8E-17,1,CL0183,Eukaryota Fungi
F7VVF6,589,665,588,672,PF08447.12,PAS_3,Domain,2,82,89,48.7,7E-13,1,CL0183,Eukaryota Fungi
F7VVF6,924,957,924,959,PF00320.27,GATA,Domain,1,34,36,53.5,1.2E-14,1,CL0167,Eukaryota Fungi
X0L7A3,302,395,291,396,PF13426.7,LOV,Domain,11,103,104,50.4,2.1E-13,1,CL0183,Eukaryota Fungi
F0UAF0,376,489,374,491,PF13426.7,LOV,Domain,3,102,104,56.2,3.2E-15,1,CL0183,Eukaryota Fungi
